Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Togo,TGO,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Togo,TGO,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,14742210.02,15191584.49,20569079.84,26950688.67,24882674.23,29877490.05,29611851.14,39604261.25,50304998.88,62335233.07,86755423.98,90865238.01,79408402.12,80666450.44,75455971.07,71295119.47,89569149.91,104580700.5,92973611.73,90138753.86,97301305.15,111156988.4,110424130.2,99284332.65,60396173.23,72804732.82,57793622.57,47725766.01,65231096.99,54298088.58,57066113.25,56136974.35,59978855.18,72240961.59,80931734.07,87895957.02,14389444.39,102738650.5,159043398.5,202956591.1,274830013.2,393633582.5,412952639.5,408196979.2,400434926.1,316712479.4,440526625.2,449809950,474307774.7,466217197.8,467713334.5,,
Togo,TGO,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,727845.7296,895756.6315,1215088.901,1327778.903,1384919.53,1268765.517,1418208.843,2206752.148,1859866.4,8026843.037,4646715.365,4537170.111,5748715.148,4554951.892,5384596.496,5132529.679,6885837.339,7818173.28,8552652.349,9584422.561,11794279.05,11833920.43,10120304.95,8881795.233,13423875.4,15072750.82,21805898.35,12590361.71,20612226.81,30471778.09,23846960.14,22979947.72,27049015.6,38751054.51,39261672.83,40708587.48,38650160.66,38942831.09,42252125.74,77928617.84,75510129.88,74766398.71,69727745.02,56680933.14,53611873.91,63464927.1,82448396.28,77453382.14,88546609.35,89232363.35,86700287.65,,
Togo,TGO,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,3.80563E+11,4.09239E+11,4.15539E+11,4.37906E+11,5.0525E+11,5.66522E+11,5.63929E+11,5.95643E+11,6.06715E+11,6.38238E+11,6.52327E+11,6.20568E+11,6.81997E+11,7.73999E+11,7.17152E+11,8.10741E+11,8.19081E+11,7.89114E+11,7.26793E+11,7.23818E+11,7.27878E+11,7.51321E+11,7.51898E+11,7.61979E+11,7.73984E+11,7.69593E+11,7.35826E+11,6.89507E+11,5.06853E+11,6.53223E+11,6.74473E+11,6.95534E+11,9.32446E+11,9.46247E+11,9.43016E+11,9.49264E+11,8.67663E+11,8.13581E+11,9.13989E+11,9.49958E+11,8.70894E+11,9.73235E+11,1.03646E+12,9.19332E+11,8.83287E+11,9.27553E+11,9.84601E+11,1.38062E+12,1.47906E+12,1.64678E+12,1.68282E+12,1.75749E+12,1.83533E+12,2.07544E+12,2.19638E+12,2.22061E+12,2.35094E+12,2.49715E+12
Togo,TGO,"Services, value added (current US$)",NV.SRV.TOTL.CD,83054931.02,85863575.18,99172920.69,99172033.46,122778956.1,149202637.6,170492666.6,174031900.3,187888855.9,221658283.1,265405035.6,303392937.2,380142454.2,449565105.1,548004597.1,669479421.1,676960148.1,811012979.3,1013221065,1019346227,1255223400,1092890376,932612786.5,826093051.6,798422776,826616655.7,1169156819,1393200764,1499260719,1428628122,1739779652,1657419373,1742046818,1203974384,1058036589,1344039495,1478600412,1512249826,1827343074,1795598929,1819694666,1761294265,2027826773,2684391116,2788603245,2619169763,2727608425,3317855172,3640991036,4159753080,4313735587,4675995062,3341061785,3627881542,3169856202,2818725021,2965700890,3150160575,3552012137,3582870685,3798483356,4257736364,4171809797
Togo,TGO,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.56088526,19.55539653,17.93080932,23.0281927,24.20400848,26.41473493,27.82779212,29.46892402,27.62053399,26.85596074,26.6264073,28.49250722,25.67707054,25.51000271,41.84880831,33.50694248,25.85642265,24.59784553,28.78991676,31.8900871,31.29769221,28.39835376,29.51570103,27.05093352,25.51666104,27.36092749,25.09407779,25.23216858,27.21570743,30.71356223,28.45246123,31.77032936,30.0242711,26.11385967,26.80957471,28.01323999,26.59842519,25.41477195,21.29518995,20.47224373,20.12143699,19.48777981,20.16540891,18.43466735,18.59463593,20.13506007,21.81488056,19.43095077,21.93416262,18.97068797,18.91780538,21.62437799,23.24130141,22.26592525,20.42663567,19.69292476,21.60162646,21.32328587,21.02974805,19.34443743,20.26090344,20.3132816,20.48936533
Togo,TGO,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,7894770378,8238020600,7894769520,10984026665,13386784225,16476055273,20080187665,22826196305,22482946255,25400579920,25400579920,30549345262,29519594596,31407474335,76716616895,60240565055,52002539135,63844699164,72769225527,82208634175,1.02117E+11,1.00916E+11,1.08296E+11,1.07266E+11,1.08811E+11,1.27346E+11,1.25287E+11,1.28719E+11,1.51889E+11,1.80139E+11,1.71425E+11,1.95152E+11,1.82833E+11,1.23948E+11,1.98758E+11,2.48802E+11,2.70964E+11,3.02159E+11,2.70997E+11,2.69967E+11,2.89718E+11,2.87528E+11,3.24443E+11,3.07371E+11,3.01147E+11,3.29146E+11,3.64194E+11,3.36511E+11,4.41844E+11,4.09702E+11,4.3623E+11,5.36259E+11,6.24569E+11,6.45839E+11,6.27039E+11,6.61476E+11,7.72124E+11,7.91856E+11,8.21076E+11,7.92556E+11,8.61736E+11,9.38775E+11,1.03859E+12
Togo,TGO,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,1.941969385,-15.23825727,8.988876809,13.4023208,4.411768428,4.225348325,-7.4324342,-18.24817363,9.821430908,4.878044482,0.77519194,6.13846271,16.88859391,13.77587483,5.22067501,2.815402013,-37.93327349,24.44465506,24.38434579,2.668818158,2.853264276,-9.135146609,0,26.22950784,8.375059762,6.917529176,-8.912132598,-0.884473964,6.951895299,10.51217384,2.133861282,8.085481406,-10.95921509,4.51180239,7.399999993,15.04094998,1.029304321,84.13816395,3.357721455,15.34542931,3.767626146,4.361783327,6.322067942,1.74088961,,
Togo,TGO,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.342482,1552.248385,1078.995079,1345.061667,1590.197083,1630.947887,1626.172494,1434.96788,1434.47886,1441.582913,1428.375561,1516.106352,1542.784186,1466.50313,1517.992996,1607.133593,1471.403345,1523.28172,2655.182127,2715.510962,2726.626261,1707.358344,1736.463441,2111.646958,1805.353703,1786.273037,1600.296988,1620.363924,1684.844662,,,
Togo,TGO,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,,,,,,1.72666E+11,1.83688E+11,1.92412E+11,2.06648E+11,2.19966E+11,2.04352E+11,2.02975E+11,2.14455E+11,2.21343E+11,2.24558E+11,2.30987E+11,2.19506E+11,2.06189E+11,2.42008E+11,2.30069E+11,2.68184E+11,2.68723E+11,2.44981E+11,2.47139E+11,3.21065E+11,3.45131E+11,3.50204E+11,3.509E+11,3.83395E+11,4.04494E+11,4.16596E+11,4.11852E+11,4.1689E+11,4.4188E+11,4.41603E+11,4.6609E+11,5.42373E+11,5.6658E+11,5.50937E+11,5.81155E+11,5.53635E+11,5.84587E+11,5.86449E+11,5.7689E+11,5.96316E+11,6.56229E+11,6.21748E+11,6.34922E+11,7.38661E+11,5.43635E+11,5.51396E+11,5.78939E+11,6.37345E+11,6.37247E+11,7.17729E+11,7.17792E+11,7.41969E+11,7.99493E+11,6.98294E+11,7.37443E+11,7.61719E+11,7.87437E+11,8.268E+11
Togo,TGO,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,79401807.35,83276762.66,84335433.52,88721889.33,97004790.82,99915850.05,113277451.6,122354061.3,128818172.7,137378299.1,102414155.3,108442452.2,123219594.3,155404500.7,164743458.5,196177386.3,238932134.2,329134953,237129721.8,270077309,373113573.9,323953194.4,264612412.1,315320580.3,287015618.7,306537268.9,440438828.9,499565627.9,552947187.5,520724985.2,656522733.3,628191624.8,713055532.4,650370568.1,409875688.3,590589878.3,714792511.3,755398481,662894008.6,695525958,544588489,600772730.4,675853057,717191630.3,839823402.6,996001310,944962805.4,926718754.8,1544351265,1248390396,1177217549,1381816618,1967296917,1936456985,1403530185,1217160143,1252045173,1319936435,1381213236,1364592885,1396211850,1545306759,1488970831
Togo,TGO,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.67069E+11,-3.11155E+11,-3.54958E+11,-3.63376E+11,-3.21292E+11,-3.60787E+11,-4.4897E+11
Togo,TGO,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1.44813E+11,1.47961E+11,1.44813E+11,1.456E+11,2.0384E+11,1.99946E+11,2.25923E+11,2.06243E+11,2.19625E+11,2.55836E+11,2.90472E+11,3.48724E+11,3.3298E+11,2.90472E+11,2.90472E+11,3.57383E+11,4.4791E+11,7.73804E+11,9.65905E+11,8.18675E+11,7.32872E+11,6.88291E+11,7.14634E+11,5.56577E+11,6.13316E+11,7.29711E+11,8.55636E+11,8.1522E+11,8.95292E+11,8.09235E+11,8.31856E+11,7.55325E+11,6.63176E+11,4.4897E+11,3.94196E+11,5.11272E+11,7.48413E+11,7.48413E+11,8.03795E+11,7.34669E+11,6.97936E+11,7.17124E+11,7.62921E+11,8.62104E+11,8.39492E+11,7.73776E+11,7.31939E+11,7.62623E+11,7.86881E+11,8.37671E+11,9.24629E+11,1.17002E+12,1.12801E+12,1.33181E+12,1.26059E+12,1.41467E+12,1.42882E+12,1.266E+12,1.31761E+12,1.3589E+12,1.38122E+12,1.47653E+12,1.55228E+12
Togo,TGO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,38214643.55,38204515.69,40229573.85,42712473.56,59099320.16,58272443.73,67485368,63953413.92,70392915.63,86588895.86,98513350.08,114270424.9,129169607,134111082.4,161892630.4,331470798,288177610.6,407864421.8,633708312.5,679846175.5,640383767.5,509694392.8,482035879.7,357943217.7,383104345.4,435379774.1,590807140.2,633866289.3,725201597.5,660797858,738251886.4,665492373.1,612032539.1,395885642.4,336592976.7,489834270.2,646854542.2,671613127,687344321.7,615136297.6,603448586.7,647029618.4,727124668.7,960907869,1094482030,1168512524,1214247483,1375903900,1673168006,1696685432,1830142484,2496616299,2293210194,2864608377,2641969893,2417102038,2411075703,2101895829,2341542166,2272988651,2402148303,2664693712,2833002181
Togo,TGO,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,168578369.3,132324719.2,168578369.3,217519427.8,396974750.1,492294457.2,423769387.5,339015805.1,302949814.5,380491338.2,423769387.5,468852526.4,515737631.7,540983205.8,553605964.3,811474230.3,663605121.3,1177538790,1384170014,1307373950,860162979.3,834739449.9,692085180.1,550843267.9,562142646.3,680785801.7,883546854.5,847121656.8,823366945.9,843397101.9,1058701076,676260160.9,614044242.9,232108714.1,434275403.4,494205446.3,592296557.2,551428100.3,690939408.1,644646512.1,665275154,677812913.4,736921590.4,818758888.6,845856220.5,642737388.6,572550684.8,511770446.3,563469303.4,635023457.8,678066688.6,834398579.3,815982041.2,1106919719,1094335818,1363272644,1394187092,1089019105,1205826587,1256859556,1716432565,1712189685,2174624171
Togo,TGO,"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380495697,,,,,,,0.427,0.444801003,,0.453314453,,
Togo,TGO,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352411866,,,,,,,0.387,0.398651451,,0.404616833,,
Togo,TGO,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2686,85.6501,86.1644,,,86.6363,80.1267,75.6166,76.6994,83.0975,102.607,,,,,,,
Togo,TGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.68305969,,16.93988991,,14.20765018,,8.648648262,5.405405521,3.98009944,3.921568632,2.926829338,3.398058176,3.883495092,5.74162674,5.74162674,6.635071278,7.109004974,9.004739761,9.615385056,10,11.90476227,11.90476227,12.38095284,14.76190472,24.2857151,26.19047546,28.30188751
Togo,TGO,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10382153103,3105871656,44700534854,55658539225,38134034431,41104482366,73695079276,90960000000,1.17838E+11,1.04366E+11,63089783178,49982671394,66368609522,37983952364,65308472314,47718626477,,,
Togo,TGO,Other expense (current LCU),GC.XPN.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29156874604,22800000000,37609776490,24551643884,37124891192,29358987222,9746146490,5290000000,6404187000,16549051786,20937087228,21264999998,20700712806,14149522506,27035115953,37685615071,,,
Togo,TGO,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.51033962,48.28503563,23.77443644,25.10986771,20.87435682,24.14944921,24.73866774,23.05742632,23.91217629,27.34428328,29.50427938,34.4477031,32.05794985,31.28239828,31.79610047,29.11762662,,,
Togo,TGO,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.93985714,19.96365706,21.2355936,21.73973612,20.18714667,23.18113136,14.57611047,14.19846281,13.22027554,16.08374235,14.20762031,20.91824809,15.23143043,17.79478549,20.14124335,21.43496849,,,
Togo,TGO,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56676E+11,1.5491E+11,1.70592E+11,1.95865E+11,2.11199E+11,2.29089E+11,2.46774E+11,2.9144E+11,3.14027E+11,3.59872E+11,4.1563E+11,4.68507E+11,4.98922E+11,4.84333E+11,5.02084E+11,5.56531E+11,,,
Togo,TGO,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34110000000,35455754627,38191881593,43792066727,53200000000,58178876520,63371555475,73510000000,78678113051,95976299370,99193994857,1.03924E+11,1.01895E+11,1.01686E+11,1.1066E+11,1.19083E+11,,,
Togo,TGO,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.41364371,48.30640091,45.28021289,45.70754913,43.02956296,34.27234984,35.86502351,38.80567256,42.42560916,37.07218507,44.65454854,46.00925952,43.31414456,47.08457676,39.8763615,40.88799527,,,
Togo,TGO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02131104,9.999556271,10.97822076,11.7383997,10.94894895,11.72209925,12.87931366,12.76793696,13.31822681,13.9989246,14.69198322,15.03799851,14.78928475,14.05074399,15.49294586,15.24240279,,,
Togo,TGO,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.916209884,5.231359589,14.38916837,12.4332748,15.47199491,27.96866661,31.30741974,27.36335768,21.21677751,24.95776406,16.33252187,16.68857643,17.42789615,20.64171828,29.3630044,25.48940039,,,
Togo,TGO,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.047271833,2.964441322,2.405189176,1.389818621,2.477150861,4.26778027,4.367029506,5.816804809,6.514532011,5.592729803,,8.267884144,9.298883425,,,,,,
Togo,TGO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234760001,,0.223240003,,0.266539991,,,,,,,,
Togo,TGO,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,,,12.85,,,38.36,,,,42.28,
Togo,TGO,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,24.97,,,52.31,,,,56.58,
Togo,TGO,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.148333333,-3.085,-3.061666667,-3.14,-3.601666667,-3.273333333,-3.244916667,-2.953333333,-2.366666667,-1.92,-1.844166667,-1.63,-1.35,,,,,
Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,-2.318840581,0.296735906,6.015779093,4.480620155,6.492061136,7.726607678,3.615314966,12.83193169,18.0121995,11.64073081,22.45701341,0.442773094,7.539251208,12.30685721,19.71650236,11.12967333,9.35546508,-3.52662871,-1.814414382,4.124615264,0.05400885,-0.15091098,-0.839403117,1.015341505,0.387081798,1.393786637,-1.006881689,39.16276738,16.43350345,4.6875,8.250825083,0.975338381,-0.053213625,1.862605955,3.919591337,3.059818575,-0.930000884,0.393078681,6.78292893,2.228977794,0.945673272,8.694828144,3.71360592,1.445945174,3.563514729,2.577181741,1.825394759,0.190875076,2.585003908,1.285448471,-0.981889869,0.927755426,0.67465277,1.699284633,4.186215065,7.967573616
Togo,TGO,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,8.358113323,8.176414192,8.190477756,8.737546883,8.162557956,8.998363006,10.51973482,12.14940154,13.2919345,13.16186185,12.08978674,12.92578253,16.62025182,15.72875883,20.49071164,18.52331099,25.69399826,25.81002551,22.24183229,28.30103803,31.93463638,29.69763123,31.9107775,30.76694538,33.14583965,32.1118839,25.85693057,24.87981888,26.52841515,26.83795544,22.19822419,23.86938652,22.05006752,22.50552985,18.37528626,16.57346743,15.49397822,16.20498221,17.12235252,15.19493961,13.56022678,14.82070401,18.10798445,18.40708411,22.32774319,23.80626304,25.5592679,27.27389945,29.30823004,31.95949857,32.4798738,35.19039267,34.45583661,38.03178113,40.16693067,42.51087356,44.20810533,44.03775644,47.3358265,48.91310227,51.44624305
Togo,TGO,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,1890000000,2264000000,3012000000,4821000000,5404000000,6604000000,7060400000,10895400000,11008270955,9855081570,7685858665,6094867635,21080208040,4472478027,11254487718,2864161757,6854198607,4770424529,-2114762983,23528396860,37804155944,41060407642,56654449618,70192628761,56296460990,59189431002,38297471884,63744551297,65791295397,69517259550,49659541813,18375343642,33936599337,24750718413,4893937401,5180667136,-1030733018,12774513365,49483899494,65070064843,86234836456,93220305453,1.59047E+11,1.39463E+11,2.15538E+11,2.32327E+11,2.52766E+11,2.63578E+11,2.87308E+11,3.36664E+11,3.42428E+11,3.85383E+11,3.0609E+11,4.54736E+11,5.28031E+11,5.52454E+11,5.60186E+11,7.31737E+11,9.82166E+11,1.09266E+12,1.08022E+12
Togo,TGO,Total reserves minus gold (current US$),FI.RES.XGLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.762933546,13.48234254,13.78949801,11.65494834,7.476485175,8.967622479,7.933843019,11.76057723,11.19589139,14.32491615,15.84194196,8.949773079,7.417966001,8.206906473,7.216370971,8.342907645,4.846077081,6.531905318,6.561902112,9.074986678,5.959568454,5.463023819
Togo,TGO,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,1.21,1.61,2.92,3.85,4.03,4.22,4.45,4.48,4.58,4.91,5.29,5.66,5.59,5.19,5.45,5.53,5.45,
Togo,TGO,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.79133305,21.79109259,21.79109259,21.79111095,22.07037328,22.07037328,22.07037328
Togo,TGO,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,,
Togo,TGO,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18681319,11.81505945,10.60432728,9.527836505,8.564433563,7.697187566,6.912386707,6.198807922,5.547176752,4.949762031,4.400067693,3.892595606,3.422661025,2.986247544,2.677165354,2.366863905,2.549019608,2.699186992,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,2.825112108,,
Togo,TGO,Total fisheries production (metric tons),ER.FSH.PROD.MT,3500,4000,4300,4500,5000,6000,7300,7500,10000,10000,9111,10921,10942,11333,11150,14420,12820,10847,15363,8096,9134,10325,14530,14878,14715,15574,14838,15189,15469,16458,15800,12524,10899,17114,13202,12221,15119,14310,16702,22944,22297,23183,20976,27515,28048,27756,24880,19955,22872,27132,27635,24142,19340,20038,19874,21555,31989,27047,24910,26526,18764,18866,
Togo,TGO,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.63,,,0.4,,,0.37,,0.4,,0.46,,0.83,,1.01,,0.88,,1.17,,1.22,,1.29,,0.71,,,,,,
Togo,TGO,Population in largest city,EN.URB.LCTY,94904,105400,112666,120432,128745,137608,147093,157233,168087,179657,191650,203192,215446,228402,242157,256740,272223,288594,305974,324401,343964,364649,387190,411746,437895,465627,495156,526559,560000,588800,619124,651010,684585,719793,756863,795842,836887,879927,925245,972896,1023073,1075688,1131087,1189340,1250679,1315000,1343976,1373590,1403899,1434791,1466407,1498719,1531789,1565495,1599990,1635246,1671279,1708106,1745744,1785310,1827878,1874394,1925517
Togo,TGO,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31207711,,,,,,,,,,0.201012693,,,,,,,,,,,,,,,0.151361468,,,,,,,
Togo,TGO,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,
Togo,TGO,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,,,,,,,,,,,,23.52941176,27.77777778,23.33333333,22.22222222,12.5,14.81481481,17.64705882,20.58823529,17.07317073,2.702702703,5.555555556,4.651162791,13.33333333,35.29411765,13.33333333,6.25,7.692307692,7.843137255,7.843137255,12.06896552,19.23076923,10.81081081,28,18.6440678,10.34482759,5.319148936,9.090909091,16.86746988,7.339449541,10.52631579,23.07692308,5.882352941,3.669724771,7.766990291,7.291666667,11.23595506,8.988764045,1.818181818,1.754385965,3.365384615,1.058201058,1.234567901,1.19760479,1.162790698,,,,,,,,
Togo,TGO,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,,
Togo,TGO,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,,0,,0,,,,,,,,,,,,
Togo,TGO,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,34,33.7,32,36.1,37.8,43.6,39.2,41.1,48,45.1,43.8,48.2,53.1,53.3,54.1,53.6,56.7,62.2,84.6,79.7,78.4,75.5,69.2,64,69,71,70.7,77.1,80.7,84.8,,
Togo,TGO,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.669044,1424.435192,1350.27884,1341.769988,1347.033636,1287.512284,1382.654676,1575.867068,1787.726959,1706.349351,1814.649243,1727.634241,1876.30174,1938.676739,1845.009237,2295.989236,2109.454384,1991.207032,2119.52218,2222.489828,2205.619976,2464.28201,2418.224045,2575.30858,2532.160614,2746.822649,2632.138502,2680.261855,2715.740208,2808.90606,3039.881913,,
Togo,TGO,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.0775,929.66,838.32,819.6775,810.1075,734.2025,789.305,948.6775,1123.5475,979.43,1052.29,944.28,1070.0525,1109.6325,994.17,1421.055,1212.6525,1068.4375,1168.385,1225.285,1182.6475,1412.015,1336.7625,1465.1525,1394.31,1579.4775,1431.25,1474.73,1461.465,1516.9875,1697.42,,
